"","141 VC","144 VC","149 VC","155 VC","176 VC","177 VC","180 VC","94 VC","119 VC","121 VC","142 VC","143 VC","153 VC","178 VC"
"Sp100",36.6134354148806,23.1449047357355,40.0781736275544,28.2262005442374,27.8398337749113,35.1478957494672,24.2061537805691,52.1726883039301,46.2236548903567,40.5618212903911,29.8472020025787,44.2240026139488,36.9956786928588,26.6189986181313
"A630001G21Rik",2.36215712354069,7.40636951543536,1.14509067507298,3.52827506802968,0.869994805465977,2.13017549996771,1.51288461128557,3.02450366979305,3.55566576079667,6.36263863378683,1.19388808010315,6.98273725483402,5.44054098424395,7.09839963150167
"Cab39",350.780332845792,363.837902445762,319.480298345362,321.0730311907,351.477901408255,347.218606494737,323.757306815112,392.429351155648,353.788743199269,345.173145882936,279.369810744137,366.593705878786,360.163813156949,275.06298572069
"Itm2c",30858.0395833738,28384.911167906,36039.438816572,26264.4796064129,30775.1962485535,31279.4970415258,30368.1328023353,27567.5948242462,28199.0962324382,28947.6197942424,30429.819385669,28290.55998796,27907.7990327778,34677.4567997935
"Spata3",0,0.92579618942942,16.0312694510218,7.05655013605935,5.21996883279586,2.13017549996771,0,4.53675550468957,8.00024796179251,4.77197897534012,4.77555232041259,1.16378954247234,5.44054098424395,14.1967992630033
"Psmd1",1202.33797588221,1095.216892095,1284.79173743189,1272.53120786937,1318.04213028096,1245.08757973113,1301.08076570559,1153.84815002605,1223.14902171405,1243.1005230761,1253.58248410831,1242.92723136046,1312.25848539964,1307.88013210418
"Htr2b",42.5188282237324,66.6573256389183,57.2545337536491,62.3328595351909,40.8897558569009,76.6863179988376,31.770576836997,68.8074584877918,92.4473097807134,81.9189724100055,58.5005159250543,80.3014784305913,60.9340590235322,97.602994933148
"Armc9",225.586005298136,199.046180727325,229.018135014597,159.948469750679,200.968800062641,188.520531747142,134.646730404416,215.495886472755,225.784775810589,211.557734573412,210.124302098154,225.775171239633,204.564341007572,156.164791893037
"B3gnt7",61.4160852120579,38.8834399560357,37.7879922774084,36.45884236964,43.4997402732989,45.7987732493058,30.2576922257114,30.2450366979305,33.7788247275684,19.0879159013605,46.5616351240228,40.7326339865318,47.8767606613467,56.7871970520134
"Ncl",1886.18246314724,2443.17614390424,1923.75233412261,2479.20128113552,2363.77588645106,2512.54200221191,2344.97114749264,2475.55625372561,2408.07463649954,2500.51698307823,1881.56761424256,2544.04393984453,2404.71911503582,2376.18927664518
"Ptma",4.72431424708137,12.0353504625825,10.3058160756568,3.52827506802968,5.21996883279586,5.32543874991927,6.05153844514228,4.53675550468957,6.22241508139417,3.18131931689342,5.96944040051574,10.474105882251,5.44054098424395,10.6475994472525
"Pde6d",9.44862849416275,15.7385352203001,11.4509067507298,17.6413753401484,9.56994286012575,8.52070199987084,9.07730766771343,15.8786442664135,15.1115794833858,14.3159369260204,9.55110464082518,9.3103163397787,19.5859475432782,23.0697988023804
"Nppc",170.075312894929,112.947135110389,186.649780036896,197.583403809662,189.658867591583,117.159652498224,195.162114855839,148.956805737308,194.672700403618,194.855808159722,234.002063700217,139.65474509668,155.599472149377,230.697988023804
"Dis3l2",9.44862849416275,6.48057332600594,6.8705440504379,11.7609168934323,6.95995844372782,7.45561424988698,7.56442305642786,9.07351100937914,9.77808084219084,9.54395795068025,9.55110464082518,4.65515816988935,16.3216229527318,3.54919981575083
"Ecel1",16.5350998647848,6.48057332600594,8.01563472551088,10.584825204089,9.56994286012575,11.7159652498224,27.2319230031403,3.78062958724131,8.00024796179251,14.3159369260204,9.55110464082518,1.16378954247234,7.61675737794153,14.1967992630033
"Efhd1",910.611571124935,975.789183658609,1074.09505321846,1146.68939710964,1084.88352241607,914.910377236131,1055.99345867733,936.083885800948,1123.59038041175,1088.01120637755,1272.68469338996,1150.98785750514,1007.58819028198,954.734750436975
"Kcnj13",302.356111813208,2717.21181597535,115.654158182371,94.087335147458,77.429537686472,99.0531607484985,52.950961394995,156.51806491179,88.0027275797176,132.8200814803,81.1843894470141,67.4997934633956,91.4010885352983,117.123593919778
"Ngef",1042.89237004321,669.350644957471,798.128200525869,852.666474773838,929.154452237664,1001.18248498482,717.107305749361,843.080397954812,802.691545499848,906.676005314624,707.975631501167,889.135210448866,898.7773705971,818.090557530567
"Neu2",10.6297070559331,8.33216570486478,9.16072540058386,2.35218337868645,3.47997922186391,13.8461407497901,6.05153844514228,3.78062958724131,5.33349864119501,3.18131931689342,3.58166424030944,4.65515816988935,7.61675737794153,12.4221993551279
"Atg16l1",14.1729427412441,9.2579618942942,9.16072540058386,12.9370085827755,18.2698909147855,6.39052649990313,0,1.51225183489652,13.3337466029875,11.134617609127,5.96944040051574,11.6378954247234,6.52864918109274,12.4221993551279
"Sag",31.8891211677993,37.9576437666062,26.3370855266786,16.4652836508052,14.7899116929216,30.8875447495318,40.8478845047104,23.4399034408961,19.5561616843817,25.4505545351473,19.1022092816504,24.4395803919191,17.4097311495806,23.0697988023804
"Dgkd",5.90539280885172,8.33216570486478,2.29018135014597,9.4087335147458,0,0,0,4.53675550468957,0.888916440199167,12.7252772675737,2.3877761602063,8.14652679730636,2.17621639369758,1.77459990787542
"Usp40",37.794513976651,34.2544590088886,17.1763601260947,37.6349340589832,34.7997922186391,29.8224569995479,10.590192278999,34.78179220262,24.0007438853775,30.2225335104875,34.6227543229913,26.7671594768638,30.4670295117661,26.6189986181313
"Dnajb3",10.6297070559331,30.5512742511709,38.9330829524814,16.4652836508052,12.1799272765237,11.7159652498224,34.7963460595681,23.4399034408961,15.1115794833858,19.8832457305838,22.6838735219598,25.6033699343914,9.7929737716391,5.32379972362625
"Hjurp",207.86982687158,150.904778876995,212.986865563575,229.337879421929,203.578784479039,171.479127747401,175.494614909126,199.617242206341,206.228614126207,209.171745085742,182.664876255782,175.732220913323,213.269206582363,253.767786826185
"Glrp1",1.18107856177034,6.48057332600594,2.29018135014597,2.35218337868645,6.08996363826184,2.13017549996771,3.02576922257114,3.02450366979305,5.33349864119501,3.97664914611677,19.1022092816504,0,7.61675737794153,0
"Arl4c",4954.62456662659,3264.35736392814,4900.98808931237,5615.8378166139,4905.90070802264,4519.1673231815,4242.12845004474,4631.2712443706,4240.13141975003,4270.92118292941,4878.22669530146,4901.88155289348,5032.50041042565,4727.53415458011
"Sh3bp4",4.72431424708137,16.6643314097296,9.16072540058386,14.1131002721187,7.82995324919379,11.7159652498224,9.07730766771343,11.3418887617239,5.33349864119501,8.74862812145689,10.7449927209283,12.8016849671957,17.4097311495806,19.5205989866296
"Ackr3",9.44862849416275,18.5159237885884,9.16072540058386,11.7609168934323,3.47997922186391,13.8461407497901,13.6159615015701,20.4153997711031,23.1118274451784,14.3159369260204,11.9388808010315,16.2930535946127,26.1145967243709,8.87299953937709
"Cops8",213.775219680432,248.113378767085,288.562850118392,235.218337868645,261.868436445259,235.384392746432,239.03576858312,208.69075321572,216.006694968398,231.440980303996,257.87982530228,256.033699343914,265.498400031105,243.120187378932
"Mlph",72.0457922679909,42.5866247137533,98.4777980562765,30.5783839229239,52.1996883279586,55.3845629991605,74.131345952993,86.9544805065501,71.1133152159334,70.7843548008785,77.6027252067046,74.4825307182296,48.9648688581955,49.6887974205117
"Lrrfip1",499.596231628855,439.753189978975,377.879922774084,583.34147791424,497.637028726539,533.608962741911,580.947690733659,607.169111710954,382.234069285642,546.391592676444,547.994628767345,477.153712413658,601.723832857381,354.919981575083
"Ramp1",413.37749661962,325.880258679156,447.730453953536,401.04726606604,447.177330009512,419.644573493639,512.867883225809,415.869254596544,385.789735046439,396.07425495323,453.677470439196,393.36086535565,402.600032834052,392.186579640467
"Ube2f",113.383541929953,112.947135110389,121.379611557736,110.552618798263,108.749350683247,127.810529998063,78.6699997868497,108.88213211255,110.225638584697,110.550846262046,117.001031850109,96.594532025204,108.810819684879,90.5045953016463
"Scly",21.2594141118662,11.109554273153,12.5959974258028,18.8174670294916,12.1799272765237,4.26035099993542,12.1030768902846,8.31738509193088,11.5559137225892,11.9299474383503,9.55110464082518,4.65515816988935,13.0572983621855,10.6475994472525
"Espnl",53.1485352796654,29.6254780617414,40.0781736275544,42.3393008163561,40.8897558569009,29.8224569995479,48.4123075611383,45.3675550468957,47.1125713305559,19.8832457305838,21.4899854418567,41.8964235290041,29.3789213149173,35.4919981575083
"Klhl30",9.44862849416275,16.6643314097296,12.5959974258028,11.7609168934323,14.7899116929216,3.19526324995156,0,13.6102665140687,18.6672452441825,6.36263863378683,9.55110464082518,0,11.9691901653367,14.1967992630033
"Erfe",12.9918641794738,27.7738856828826,19.4665414762407,21.1696504081781,40.0197610514349,24.4970182496287,12.1030768902846,24.1960293583444,5.33349864119501,17.4972562429138,34.6227543229913,40.7326339865318,25.0264885275222,31.9427983417575
"Hes6",23.6215712354069,14.8127390308707,18.3214508011677,12.9370085827755,14.7899116929216,11.7159652498224,16.6417307241413,13.6102665140687,16.8894123637842,8.74862812145689,15.5205450413409,3.49136862741701,8.70486557479031,14.1967992630033
"Twist2",22.4404926736365,40.7350323348945,45.8036270029193,21.1696504081781,28.7098285803772,29.8224569995479,40.8478845047104,29.4889107804822,51.5571535315517,20.6785755598072,34.6227543229913,17.4568431370851,19.5859475432782,24.8443987102558
"Hdac4",170.075312894929,245.335990198796,158.022513160072,255.21189658748,287.968280609238,247.100357996254,322.244422203827,299.425863309512,312.898586950107,272.79813142361,205.348749777741,259.525067971331,233.94326232249,351.370781759333
"Ndufa10",1230.6838613647,1146.13568251362,1465.71606409342,1200.78961481943,1244.09257181635,1281.30056323058,1500.78153439529,1286.17018557949,1191.14802986688,1259.00711966057,1371.77740403852,1313.91839345127,1203.44766571476,1467.59412381297
"Cops9",2190.90073208399,2170.06626802256,2492.86239963388,1877.04233619179,2059.27770453797,2009.82058421953,2267.81403231707,1556.10713810852,1968.06099860096,1663.03467290603,2277.93845683681,1809.69273854448,2047.81962646942,2278.58628171204
"Gpc1",687.38772295034,799.887907667019,598.88242306317,655.083070964176,666.416020986939,773.253706488279,599.102306069086,802.249598412606,803.580461940047,796.125159052577,729.465616943023,657.541091496871,648.512485321879,775.500159741557
"Dusp28",1161.00022622025,905.428673261973,1260.74483325535,1085.5326292638,1079.66355358328,959.644062735453,989.426535780764,1012.45260346322,1027.58740487024,1002.11558482143,1104.34647409541,1006.67795423857,937.949265683657,1180.10893873715
"Rnpepl1",133.461877480049,143.49840936156,144.281425059196,116.433077244979,135.719189652692,129.94070549803,152.801345739843,130.053657801101,144.893379752464,125.66211301729,145.654345772584,121.034112417123,99.0178459132398,154.390191985161
"Capn10",407.472103810768,389.760195749786,458.036270029193,430.44955829962,381.057724794098,439.881240743332,438.736537272816,408.307995422061,385.789735046439,363.465731955073,391.595290273833,373.57644313362,409.128682015145,381.538980193215
"Gpr35",672.033701647325,769.336633415848,656.136956816819,775.044423277185,665.546026181472,757.277390238521,871.421536100489,801.493472495158,816.914208543035,787.37653093112,700.812303020548,811.161311103219,756.235196809909,661.925765637531
"Pask",20.0783355500958,13.8869428414413,10.3058160756568,28.2262005442374,20.0098805257175,34.0828079994834,9.07730766771343,18.1470220187583,17.7783288039833,21.4739053890306,23.877761602063,15.1292640521404,26.1145967243709,28.3935985260067
"Ppp1r7",14.1729427412441,10.1837580837236,10.3058160756568,11.7609168934323,23.4898597475814,8.52070199987084,9.07730766771343,19.6592738536548,17.7783288039833,20.6785755598072,9.55110464082518,15.1292640521404,14.1454065590343,19.5205989866296
"Hdlbp",120.470013300575,148.127390308707,98.4777980562765,142.30709441053,127.019241598033,110.769125998321,116.492115068989,123.248524544067,124.448301627883,118.50414455428,124.164360330727,145.473692809042,121.868118047064,106.475994472525
"Gm17415",2.36215712354069,10.1837580837236,5.72545337536491,0,2.60998441639793,3.19526324995156,4.53865383385671,3.02450366979305,4.44458220099584,6.36263863378683,3.58166424030944,5.81894771236169,3.26432459054637,8.87299953937709
"Septin2",72.0457922679909,81.470064669789,58.3996244287221,57.628492777818,59.1596467716864,64.9703527490151,71.1055767304218,68.8074584877918,67.5576494551367,53.2870985579647,54.9188516847448,58.1894771236169,67.4627082046249,62.1109967756396
"Farp2",7.08647137062206,12.9611466520119,8.01563472551088,3.52827506802968,6.95995844372782,15.9763162497578,9.07730766771343,7.56125917448262,10.66699728239,14.3159369260204,5.96944040051574,18.6206326795574,11.9691901653367,5.32379972362625
"Stk25",994.468149010629,1031.33695502437,1051.193239717,986.740927358966,1057.91368344663,925.56125473597,1040.86461256447,903.570471350673,957.363006094503,988.594977724629,1058.97872705149,968.272899336985,1029.35035421895,1029.26794656774
"Bok",800.771264880293,1630.32708958521,1055.77360241729,863.251299977927,747.325537895274,1073.60845198373,875.960189934346,1006.40359612364,1011.58690894665,616.380617648099,787.966132868078,1073.01395815949,783.437901731128,802.119158359689
"Thap4",116.926777615264,65.7315294494888,93.8974353559846,49.3958509524155,93.9594389903255,87.3371954986761,81.6957690094208,46.8798068817922,73.7800645365309,58.0590775333048,90.7354940878392,65.1722143784509,85.9605475510544,53.2379972362625
"Dtymk",624.790559176512,514.742681322758,569.110065511273,533.945626961824,528.956841723314,520.827909742105,555.228652341805,495.262475928612,504.904538033127,488.332515143139,617.240137413327,536.506979079747,622.397888597508,521.732372915373
"Gal3st2c",11.8107856177034,20.3675161674472,17.1763601260947,21.1696504081781,16.5299013038536,18.1064917497255,16.6417307241413,13.6102665140687,16.000495923585,7.95329829223354,16.7144331214441,6.98273725483402,15.2335147558831,5.32379972362625
"Neu4",15.3540213030145,15.7385352203001,14.8861787759488,23.5218337868645,15.6599064983876,13.8461407497901,13.6159615015701,14.366392431517,16.8894123637842,14.3159369260204,17.9083212015472,12.8016849671957,18.4978393464294,21.295198894505
"Fam174a",1816.49882800279,1875.66307978401,2335.98497714889,2109.90849068175,2237.62663965849,1900.1165459712,1992.4690330631,1953.82937068631,1743.16513923057,1757.67892258361,2035.57917657587,1874.86495292294,2162.07098713854,1762.17770852029
"St8sia4",713.371451309287,1060.96243308612,707.666037195103,1009.08666945649,1030.07384967172,1093.84511923342,1323.77403487487,1231.72911952322,1168.03620242171,1178.67880690901,693.648974539929,1027.62616600307,927.068183715169,1343.37213026169
"Slco4c1",12.9918641794738,16.6643314097296,32.0625389020435,16.4652836508052,23.4898597475814,18.1064917497255,28.7448076144259,21.9276516059996,10.66699728239,23.0645650474773,17.9083212015472,16.2930535946127,23.9383803306734,15.9713991708788
"Macir",575.185259582157,443.456374736692,503.839897032113,526.889076825765,572.456581996613,584.733174741136,394.862883545534,479.383831662198,483.570543468347,587.748743796059,470.39190356064,572.58445489639,579.961668920405,598.040168954016
"Ppip5k2",10.6297070559331,9.2579618942942,11.4509067507298,15.2891919614619,6.95995844372782,8.52070199987084,13.6159615015701,12.8541405966205,8.88916440199167,7.15796846301019,4.77555232041259,11.6378954247234,11.9691901653367,12.4221993551279
"Gin1",1242.4946469824,1317.40797755807,1232.11756637853,1392.49256018238,1232.78263934529,1366.50758322929,1375.21211165858,1473.68941310666,1507.60228257779,1427.61704345592,1350.28741859666,1337.19418430072,1201.27144932106,1318.52773155144
"Pam",21.2594141118662,22.2191085463061,16.0312694510218,25.8740171655509,19.1398857202515,13.8461407497901,13.6159615015701,24.1960293583444,23.1118274451784,23.8598948767006,25.0716496821661,24.4395803919191,15.2335147558831,8.87299953937709
"LOC118567769",15.3540213030145,15.7385352203001,12.5959974258028,2.35218337868645,6.95995844372782,15.9763162497578,4.53865383385671,6.0490073395861,30.2231589667717,6.36263863378683,35.8166424030944,18.6206326795574,14.1454065590343,5.32379972362625
"Gm29667",72.0457922679909,82.3958608592184,64.125077804087,82.3264182540258,71.3395740482101,77.7514057488214,89.2601920658487,48.3920587166888,72.0022316561326,63.6263863378683,70.4393967260857,70.9911620908126,68.5508164014737,70.9839963150167
"Cdh20",324.796604486844,238.85541687279,459.181360704266,361.06014862837,403.677589736213,386.626853244139,435.710768050244,280.522715373305,410.679395372015,364.261061784296,421.442492276411,342.154125486867,355.811380369554,367.342180930211
"Rnf152",10.6297070559331,15.7385352203001,18.3214508011677,18.8174670294916,18.2698909147855,19.1715794997094,27.2319230031403,19.6592738536548,14.2226630431867,19.0879159013605,17.9083212015472,16.2930535946127,15.2335147558831,17.7459990787542
"Pign",11.8107856177034,15.7385352203001,17.1763601260947,14.1131002721187,15.6599064983876,11.7159652498224,28.7448076144259,9.07351100937914,10.66699728239,23.0645650474773,5.96944040051574,13.965474509668,9.7929737716391,14.1967992630033
"Tnfrsf11a",7.08647137062206,16.6643314097296,22.9018135014597,23.5218337868645,30.4498181913092,15.9763162497578,18.1546153354269,15.1225183489652,14.2226630431867,11.9299474383503,9.55110464082518,20.9482117645021,29.3789213149173,30.1681984338821
"Zcchc2",180.705019950863,169.420702665584,190.085052062115,235.218337868645,201.838794868107,210.887374496803,217.855384025122,192.812108949307,155.560377034854,159.065965844671,199.379309377226,214.13727581491,256.793534456314,205.853589313548
"Phlpp1",1542.48860167207,1533.11848969512,1580.22513160072,1730.03087502388,1698.22986026959,1604.02215147569,1652.06999552384,1623.40234476142,1532.49194290336,1597.81762690972,1750.23992543121,1551.33146011563,1773.61636086353,1451.62272464209
"Bcl2",1751.53950710542,1531.26689731626,1789.77672513907,1734.73524178126,1944.43839021646,1934.19935397068,1747.38172603483,1801.84806127921,1711.1641473834,1645.53741666312,1364.6140755579,1895.81316468744,2071.7580068001,1673.44771312652
"Kdsr",1897.99324876494,1821.04110460767,1680.99311100714,1917.02945362946,1717.36974598984,1971.47742522012,1779.15230287183,2009.02656266003,2064.06397414247,2073.42486478528,1744.2704850307,1810.85652808696,1956.41853793412,2271.48788208053
"Vps4b",1771.61784265551,1639.5850514795,1741.68291678601,1685.33939082884,1800.88924731457,1662.6019777248,1537.09076506614,1649.86675187211,1549.38135526715,1611.33823400652,1652.34110286276,1509.43503658662,1773.61636086353,1586.49231764062
"Serpinb8",492.509760258233,259.222933040238,238.17886041518,482.197592630722,394.977641681554,455.85755699309,304.0898068684,436.284654367647,278.230845782339,267.230822619047,267.430929943105,507.412240517939,511.410852518931,333.624782680578
"Cdh7",278.734540577801,318.473889163721,229.018135014597,359.884056939027,360.177849462915,382.366502244204,304.0898068684,368.233321797304,355.566576079667,363.465731955073,247.134832581352,334.007598689561,263.322183637407,399.284979271969
"Cdh19",95.6673635033978,121.279300815254,70.9956218545249,159.948469750679,113.099324710577,104.378599498418,89.2601920658487,122.492398626618,139.559881111269,121.685463871173,83.5721656072204,150.128850978931,125.132442637611,117.123593919778
"Nifk",706.284979938665,751.746505816689,653.846775466673,706.831105295278,653.366098904949,639.052649990313,806.36749781521,679.001073868539,648.020084905193,638.649852866353,735.435057343539,700.601304568347,799.75952468386,635.306767019399
"Gli2",49.6052995943544,26.8480894934532,66.415259154233,50.5719426417587,39.149766245969,48.9940364992573,51.4380767837094,43.0991772945509,52.4460699717509,49.3104494118479,51.3371874444354,55.8618980386722,39.1718950865564,35.4919981575083
"Inhbb",390.937003945984,320.325481542579,518.726075808061,344.594864977565,492.417059893743,447.336854993219,579.434806122374,436.284654367647,504.904538033127,446.180034194302,450.095806198887,494.610555550743,427.626521361574,558.998970980756
"Ralb",76.7701065150723,55.5477713657652,75.5759845548169,70.5655013605935,80.9095169083359,67.1005282489829,98.3374997335621,61.2461993133092,80.0024796179251,72.3750144593252,77.6027252067046,77.9738993456466,95.7535213226935,79.8569958543938
"Tmem185b",487.785446011152,446.233763304981,496.969352981675,462.204033911887,489.807075477345,466.508434492928,470.507114109813,436.284654367647,423.124225534804,520.941038141297,473.97356780095,521.377715027607,623.485996794356,491.564174481491
"Epb41l5",21.2594141118662,23.1449047357355,8.01563472551088,7.05655013605935,13.0499220819897,6.39052649990313,10.590192278999,4.53675550468957,9.77808084219084,10.3392877799036,9.55110464082518,20.9482117645021,13.0572983621855,12.4221993551279
"Ptpn4",2.36215712354069,5.55477713657652,1.14509067507298,14.1131002721187,4.34997402732989,5.32543874991927,9.07730766771343,6.0490073395861,6.22241508139417,9.54395795068025,4.77555232041259,4.65515816988935,7.61675737794153,1.77459990787542
"Tmem177",416.920732304931,402.721342401798,554.223886735324,445.738750261082,429.777433900193,485.680013992638,455.378267996957,446.870417211923,401.790230970024,402.436893587017,438.156925397855,449.222763394322,465.710308251282,420.580178166474
"Sctr",0,6.48057332600594,9.16072540058386,0,2.60998441639793,2.13017549996771,0,4.53675550468957,2.6667493205975,1.59065965844671,2.3877761602063,2.32757908494467,1.08810819684879,5.32379972362625
"Tmem37",35.4323568531103,25.9222933040238,18.3214508011677,16.4652836508052,18.2698909147855,15.9763162497578,12.1030768902846,16.6347701838618,17.7783288039833,19.8832457305838,14.3266569612378,17.4568431370851,21.7621639369758,17.7459990787542
"Dbi",496.052995943544,517.520069891046,514.145713107769,426.921283231591,461.097246896968,429.230363243494,537.074037006378,393.185477073096,424.013141975003,360.284412638179,550.382404927551,430.602130714765,389.542734471867,413.481778534972
"3110009E18Rik",2.36215712354069,0,0,0,10.4399376655917,4.26035099993542,0,0,0,6.36263863378683,2.3877761602063,2.32757908494467,2.17621639369758,7.09839963150167
"Steap3",2.36215712354069,14.8127390308707,4.58036270029193,9.4087335147458,13.0499220819897,7.45561424988698,9.07730766771343,9.07351100937914,10.66699728239,9.54395795068025,5.96944040051574,3.49136862741701,6.52864918109274,8.87299953937709
"C1ql2",354.323568531103,2286.71658789067,326.3508423958,539.82608540854,159.209049400274,182.130005247239,1354.03172710059,195.080486701652,173.338705838838,167.019264136904,1197.46974434346,395.688444440595,217.621639369758,392.186579640467
"Insig2",89.7619706945461,86.0990456169361,87.0268913055467,88.2068767007419,62.6396259935504,96.9229852485308,77.1571151755641,61.2461993133092,85.3359782591201,68.3983653132084,101.480486808768,90.7755843128423,84.8724393542056,85.18079557802
"Htr5b",54.3296138414358,91.6538227535126,84.7367099554007,94.087335147458,86.9994805465977,100.118248498482,130.108076570559,120.224020874274,58.6684850531451,72.3750144593252,136.103241131759,137.327166011736,147.982714771435,65.6601965913904
"Ddx18",25.9837283589476,38.8834399560357,30.9174482269705,44.6914841950425,31.3198129967752,46.8638609992896,49.9251921724238,32.5134144502753,38.2234069285642,34.9945124858276,35.8166424030944,58.1894771236169,55.4935180392883,47.9141975126363
"Dpp10",338.969547228089,220.339493084202,296.578484843903,324.60130625873,327.118046855207,287.573692495641,184.57192257684,350.842425695994,269.341681380348,347.559135370606,199.379309377226,320.042124179893,336.225432826276,248.443987102558
"Actr3",705.103901376895,756.375486763836,562.239521460835,633.913420555998,640.316176822959,668.875106989861,600.615190680372,538.361653223163,586.684850531451,577.409456016155,616.046249333224,615.644667967866,721.415734510747,475.592775310612
"Slc35f5",77.9511850768426,103.689173216095,87.0268913055467,79.9742348753393,96.5694234067235,100.118248498482,98.3374997335621,74.1003399099297,72.8911480963317,75.5563337762186,97.8988225684581,69.8273725483402,66.3746000077762,60.3363968677642
"Lypd1",64.9593208973689,82.3958608592184,82.4465286052548,71.7415930499367,60.0296415771524,67.1005282489829,78.6699997868497,71.8319621575849,82.6692289385226,56.4684178748581,79.9905013669109,62.8446352935062,60.9340590235322,92.2791952095217
"Nckap5",233.853555230528,320.325481542579,270.241399317224,317.544756122671,246.208529946872,356.804396244591,298.038268423258,347.817922026201,333.343665074688,384.14430751488,259.073713382383,264.180226141221,245.912452487826,326.526383049077
"Mgat5",1531.85889461614,1450.7226288359,1378.68917278787,1694.74812434359,1799.14925770364,1656.21145122489,1485.65268828243,1703.55169201093,1612.49442252129,1712.34512231788,1411.17571068192,1703.7878901795,1967.29961990261,1747.98090925729
"Tmem163",426.369360799094,275.887264449967,506.130078382258,397.51899099801,405.417579347145,528.283523991992,411.504614269675,485.432839001784,447.124969420181,497.87647309382,426.218044596824,494.610555550743,495.089229566199,525.281572731124
"Acmsd",16.5350998647848,20.3675161674472,9.16072540058386,17.6413753401484,14.7899116929216,39.4082467494026,16.6417307241413,19.6592738536548,17.7783288039833,31.0178633397108,17.9083212015472,17.4568431370851,20.674055740127,14.1967992630033
"Ccnt2",1553.118308728,1613.66275817548,1740.53782611093,1778.25063428696,1470.2912212375,1645.56057372506,1558.27114962414,1734.55285462631,1639.16191572726,1710.75446265943,1616.52446045966,1434.95250586839,1578.84499362759,1398.38472740583
"Map3k19",37.794513976651,25.9222933040238,11.4509067507298,21.1696504081781,21.7498701366494,15.9763162497578,31.770576836997,22.6837775234479,20.4450781245809,11.9299474383503,35.8166424030944,31.4223176467531,16.3216229527318,5.32379972362625
"Rab3gap1",7.08647137062206,8.33216570486478,3.43527202521895,5.88045844671613,6.08996363826184,5.32543874991927,6.05153844514228,3.02450366979305,6.22241508139417,3.97664914611677,3.58166424030944,8.14652679730636,3.26432459054637,5.32379972362625
"Zranb3",102.75383487402,126.834077951831,99.6228887313495,115.256985555636,114.839314321509,79.8815812487891,139.185384238273,125.516902296411,114.670220785693,133.615411309523,120.582696090418,94.2669529402593,106.634603291181,131.320393182781
"R3hdm1",23.6215712354069,29.6254780617414,22.9018135014597,19.9935587188348,26.9698389694453,27.6922814995802,34.7963460595681,21.1715256885513,23.1118274451784,22.2692352182539,19.1022092816504,23.2757908494467,21.7621639369758,8.87299953937709
"Lct",9.44862849416275,286.071022533691,17.1763601260947,36.45884236964,64.3796156044823,41.5384222493703,151.288461128557,2.26837775234479,9.77808084219084,25.4505545351473,52.5310755245385,30.2585281042808,53.3173016455907,7.09839963150167
"Mcm6",17.7161784265551,36.1060513877474,28.6272668768246,23.5218337868645,23.4898597475814,28.7573692495641,46.8994229498527,31.757288532827,29.3342425265725,30.2225335104875,53.7249636046417,31.4223176467531,28.2908131180685,35.4919981575083
"Dars",448.80985347273,501.781534670746,572.545337536492,479.845409252036,586.376498884069,515.502470992186,505.303460169381,502.823735103094,486.237292788945,489.127844972363,500.239105563219,416.636656205097,466.798416448131,500.437174020868
"Cd55",522.036724302492,643.428351653447,511.855531757623,591.574119739642,566.366618358351,587.928437991088,485.635960222668,588.265963774748,606.241012215832,599.678691234409,497.851329403013,529.524241824913,488.560580385106,527.056172638999
"Pfkfb2",1445.6401596069,1809.00575414509,1282.50155608174,1761.78535063615,1581.65055633715,1550.76776397649,1366.13480399087,1798.82355760942,1609.82767320069,1669.39731153982,1528.17674253203,1657.23630848061,1584.28553461184,1524.38132086498
"Yod1",465.344953337515,633.244593569723,340.091930496676,671.548354614981,632.486223573765,550.650366741653,541.612690840234,706.221606896677,554.68385868428,589.339403454505,383.238073713111,516.722556857718,658.305459093518,537.703772086251
"AA986860",7.08647137062206,8.33216570486478,3.43527202521895,4.7043667573729,14.7899116929216,8.52070199987084,4.53865383385671,4.53675550468957,7.11133152159334,10.3392877799036,9.55110464082518,6.98273725483402,4.35243278739516,8.87299953937709
"Mapkapk2",1580.28311564872,1390.54587652299,1345.48154321075,1361.91417625945,1374.59179263624,1282.36565098056,1390.34095777144,1352.70926631494,1410.71039059608,1182.65545605513,1461.31901004625,1426.80597907109,1345.98983950195,1345.14673016957
"Dyrk3",35.4323568531103,21.2933123568767,13.7410881008758,22.3457420975213,29.5798233858432,20.2366672496932,18.1546153354269,30.2450366979305,35.5566576079667,34.1991826566042,38.2044185633007,31.4223176467531,35.9075704960101,14.1967992630033
"Eif2d",27.1648069207179,31.4770704406003,25.1919948516056,61.1567678458477,43.4997402732989,36.2129834994511,33.2834614482826,41.5869254596544,32.8899082873692,38.175831802721,29.8472020025787,36.0774758166425,36.9956786928588,53.2379972362625
"Rassf5",5.90539280885172,2.77738856828826,4.58036270029193,10.584825204089,7.82995324919379,7.45561424988698,4.53865383385671,8.31738509193088,8.88916440199167,3.18131931689342,9.55110464082518,2.32757908494467,6.52864918109274,8.87299953937709
